session,ts_ms,action,gross_bps,net_bps,mid,spread_bps,pred_raw,calibrated,exec_ready
20260818-190823,1787080105035,BUY,0.0,-4.6658,64712.25,0.015453,-0.027629963389829093,0.06913311378290628,False
20260818-190823,1787080104922,SELL,-0.0,-4.6658,64712.25,0.015453,-0.2311010544397168,-0.030626521207023683,False
20260818-190823,1787080105137,SELL,-0.0,-4.6658,64712.25,0.015453,-0.2246591307340045,-0.030626521207023683,False
20260818-190823,1787080105239,SELL,-0.0,-4.6658,64712.25,0.015453,-0.23291477498333607,-0.030626521207023683,False
20260818-190823,1787080105341,SELL,-0.0,-4.6658,64712.25,0.015453,-0.22456307272666626,-0.030626521207023683,False
20260818-190823,1787080105443,SELL,-0.0,-4.6658,64712.25,0.015453,-0.24254108486001275,-0.030626521207023683,False
20260818-190823,1787080105545,SELL,-0.0,-4.6658,64712.25,0.015453,-0.24213100394701786,-0.030626521207023683,False
20260818-190823,1787080105459,SELL,-0.0,-4.6658,64712.25,0.015453,-0.3001495373899438,-0.030626521207023683,False
20260818-190823,1787080105647,SELL,-0.0,-4.6658,64712.25,0.015453,-0.2978185194380642,-0.030626521207023683,False
20260818-190823,1787080105749,SELL,-0.0,-4.6658,64712.25,0.015453,-0.28835533912511696,-0.030626521207023683,False
20260818-190823,1787080105851,SELL,-0.0,-4.6658,64712.25,0.015453,-0.2971647746005546,-0.030626521207023683,False
20260818-190823,1787080105953,SELL,-0.0,-4.6658,64712.25,0.015453,-0.28760195936447647,-0.030626521207023683,False
20260818-190823,1787080105883,SELL,-0.0,-4.6658,64712.25,0.015453,-0.34043123605785913,-0.030626521207023683,False
20260818-190823,1787080106055,SELL,-0.0,-4.6658,64712.25,0.015453,-0.3442638831685079,-0.030626521207023683,False
20260818-190823,1787080106003,SELL,-0.0,-4.6658,64712.25,0.015453,-0.3715071360458458,-0.5717989357779674,False
20260818-190823,1787080106157,SELL,-0.0,-4.6658,64712.25,0.015453,-0.37293418126485495,-0.5717989357779674,False
20260818-190823,1787080106259,SELL,-0.0,-4.6658,64712.25,0.015453,-0.37237885871521353,-0.5717989357779674,False
20260818-190823,1787080106118,SELL,-0.0,-4.6658,64712.25,0.015453,-0.395104664098009,-0.5717989357779674,False
20260818-190823,1787080106361,SELL,-0.0,-4.6658,64712.25,0.015453,-0.38539568962254284,-0.5717989357779674,False
20260818-190823,1787080106463,SELL,-0.0,-4.6658,64712.25,0.015453,-0.3795976799345449,-0.5717989357779674,False
20260818-190823,1787080106372,SELL,-0.0,-4.6658,64712.25,0.015453,-0.40245572179211336,-0.5717989357779674,False
20260818-190823,1787080106565,SELL,-0.0,-4.6658,64712.25,0.015453,-0.40553425548246574,-0.5717989357779674,False
20260818-190823,1787080106667,SELL,-0.0,-4.6658,64712.25,0.015453,-0.40346563351697134,-0.5717989357779674,False
20260818-190823,1787080106523,SELL,-0.0,-4.6658,64712.25,0.015453,-0.42065135237200063,-0.5717989357779674,False
20260818-190823,1787080106769,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4202708312154128,-0.5717989357779674,False
20260818-190823,1787080106871,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4161992290262167,-0.5717989357779674,False
20260818-190823,1787080106973,SELL,-0.0,-4.6658,64712.25,0.015453,-0.41828260932431444,-0.5717989357779674,False
20260818-190823,1787080106983,SELL,-0.0,-4.6658,64712.25,0.015453,-0.43596122861158065,-0.5717989357779674,False
20260818-190823,1787080107075,SELL,-0.0,-4.6658,64712.25,0.015453,-0.42556327546353917,-0.5717989357779674,False
20260818-190823,1787080107064,SELL,-0.0,-4.6658,64712.25,0.015453,-0.40976458848536473,-0.5717989357779674,False
20260818-190823,1787080107177,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4110011127793551,-0.5717989357779674,False
20260818-190823,1787080107106,SELL,-0.0,-4.6658,64712.25,0.015453,-0.42634816067339615,-0.5717989357779674,False
20260818-190823,1787080107279,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4231899458824326,-0.5717989357779674,False
20260818-190823,1787080107381,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4217943157489748,-0.5717989357779674,False
20260818-190823,1787080107483,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4229173624627725,-0.5717989357779674,False
20260818-190823,1787080107487,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4396148611831296,-0.5717989357779674,False
20260818-190823,1787080107585,SELL,-0.0,-4.6658,64712.25,0.015453,-0.42972448947150893,-0.5717989357779674,False
20260818-190823,1787080107687,SELL,-0.0,-4.6658,64712.25,0.015453,-0.43891254837240185,-0.5717989357779674,False
20260818-190823,1787080107789,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4432330511765398,-0.5717989357779674,False
20260818-190823,1787080107678,SELL,-0.0,-4.6658,64712.25,0.015453,-0.45492747821290297,-0.5717989357779674,False
20260818-190823,1787080107891,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4544960312767226,-0.5717989357779674,False
20260818-190823,1787080107993,SELL,-0.0,-4.6658,64712.25,0.015453,-0.45004723434599664,-0.5717989357779674,False
20260818-190823,1787080108095,SELL,-0.0,-4.6658,64712.25,0.015453,-0.45166481604780845,-0.5717989357779674,False
20260818-190823,1787080108197,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4621903700823596,-0.5717989357779674,False
20260818-190823,1787080108105,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4690585034296904,-0.5717989357779674,False
20260818-190823,1787080108299,SELL,-0.0,-4.6658,64712.25,0.015453,-0.46749109446062725,-0.5717989357779674,False
20260818-190823,1787080108401,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4703957721694962,-0.5717989357779674,False
20260818-190823,1787080108503,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4704751751713792,-0.5717989357779674,False
20260818-190823,1787080108605,SELL,-0.0,-4.6658,64712.25,0.015453,-0.478048956184301,-0.5717989357779674,False
20260818-190823,1787080108530,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4902729313400831,-0.5717989357779674,False
20260818-190823,1787080108707,SELL,-0.0,-4.6658,64712.25,0.015453,-0.48495067638646394,-0.5717989357779674,False
20260818-190823,1787080108636,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4919467601602549,-0.5717989357779674,False
20260818-190823,1787080108809,SELL,-0.0,-4.6658,64712.25,0.015453,-0.49124978489025506,-0.5717989357779674,False
20260818-190823,1787080108911,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4846224213707414,-0.5717989357779674,False
20260818-190823,1787080109013,SELL,-0.0,-4.6658,64712.25,0.015453,-0.49926463378223246,-0.5717989357779674,False
20260818-190823,1787080109115,SELL,-0.0,-4.6658,64712.25,0.015453,-0.502976902242075,-0.5717989357779674,False
20260818-190823,1787080109217,SELL,-0.0,-4.6658,64712.25,0.015453,-0.49067434001486027,-0.5717989357779674,False
20260818-190823,1787080109319,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4876467716860117,-0.5717989357779674,False
20260818-190823,1787080109175,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5019333945416331,-0.5717989357779674,False
20260818-190823,1787080109421,SELL,-0.0,-4.6658,64712.25,0.015453,-0.50653511487518,-0.5717989357779674,False
20260818-190823,1787080109523,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5087610833089384,-0.5717989357779674,False
20260818-190823,1787080109625,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5141277367337995,-0.5717989357779674,False
20260818-190823,1787080109515,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5161750287497588,-0.5717989357779674,False
20260818-190823,1787080109727,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5269182249687938,-0.5717989357779674,False
20260818-190823,1787080109829,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5120582564568099,-0.5717989357779674,False
20260818-190823,1787080109931,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5162291630347648,-0.5717989357779674,False
20260818-190823,1787080110033,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5196947157136629,-0.5717989357779674,False
20260818-190823,1787080109908,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5247359489786425,-0.5717989357779674,False
20260818-190823,1787080110135,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5230341739087356,-0.5717989357779674,False
20260818-190823,1787080110237,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5320719085731438,-0.5717989357779674,False
20260818-190823,1787080110115,SELL,-0.0,-4.6658,64712.25,0.015453,-0.532914190324951,-0.5717989357779674,False
20260818-190823,1787080110339,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5302462067854463,-0.5717989357779674,False
20260818-190823,1787080110441,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5370775317864889,-0.5717989357779674,False
20260818-190823,1787080110543,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5373448399796059,-0.5717989357779674,False
20260818-190823,1787080110396,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5405411778202573,-0.5717989357779674,False
20260818-190823,1787080110645,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5395941040153243,-0.5717989357779674,False
20260818-190823,1787080110747,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5470071412395545,-0.5717989357779674,False
20260818-190823,1787080110849,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5451484153266775,-0.5717989357779674,False
20260818-190823,1787080110729,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5478092568809434,-0.5717989357779674,False
20260818-190823,1787080110951,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5487064564946476,-0.5717989357779674,False
20260818-190823,1787080110885,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5535384753628216,-0.5717989357779674,False
20260818-190823,1787080111053,SELL,-0.0,-4.6658,64712.25,0.015453,-0.549108013572718,-0.5717989357779674,False
20260818-190823,1787080111155,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5490872114806671,-0.5717989357779674,False
20260818-190823,1787080111257,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5558166013346417,-0.5717989357779674,False
20260818-190823,1787080111359,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5298109053085485,-0.5717989357779674,False
20260818-190823,1787080111461,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5234073003527115,-0.5717989357779674,False
20260818-190823,1787080111563,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5365938446096841,-0.5717989357779674,False
20260818-190823,1787080111665,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5412183386492275,-0.5717989357779674,False
20260818-190823,1787080111767,SELL,-0.0,-4.6658,64712.25,0.015453,-0.4830788981805934,-0.5717989357779674,False
20260818-190823,1787080111653,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5552052649658923,-0.5717989357779674,False
20260818-190823,1787080111869,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5551025201658799,-0.5717989357779674,False
20260818-190823,1787080111971,SELL,-0.0,-4.6658,64712.25,0.015453,-0.555948571252215,-0.5717989357779674,False
20260818-190823,1787080112073,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5611753363556797,-0.5717989357779674,False
20260818-190823,1787080112175,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5573739135815379,-0.5717989357779674,False
20260818-190823,1787080112117,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5662875564313095,-0.5717989357779674,False
20260818-190823,1787080112277,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5603636910274827,-0.5717989357779674,False
20260818-190823,1787080112379,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5357474630800725,-0.5717989357779674,False
20260818-190823,1787080112481,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5311594027028499,-0.5717989357779674,False
20260818-190823,1787080112583,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5579746970096153,-0.5717989357779674,False
20260818-190823,1787080112685,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5535627283363904,-0.5717989357779674,False
20260818-190823,1787080112539,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5683379182944275,-0.5717989357779674,False
20260818-190823,1787080112787,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5570238036752779,-0.5717989357779674,False
20260818-190823,1787080112711,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5648038824150585,-0.5717989357779674,False
20260818-190823,1787080112889,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5692595892345873,-0.5717989357779674,False
20260818-190823,1787080112991,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5748175888305966,-0.5717989357779674,False
20260818-190823,1787080112900,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5781230810547635,-0.5717989357779674,False
20260818-190823,1787080113093,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5804304948238475,-0.5717989357779674,False
20260818-190823,1787080113195,SELL,-0.0,-4.6658,64712.25,0.015453,-0.581615607893462,-0.5717989357779674,False
20260818-190823,1787080113297,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5823746249335395,-0.5717989357779674,False
20260818-190823,1787080113399,SELL,-0.0,-4.6658,64712.25,0.015453,-0.590483712355949,-0.5717989357779674,False
20260818-190823,1787080113375,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5943604293402593,-0.5717989357779674,False
20260818-190823,1787080113501,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5969680046820993,-0.5717989357779674,False
20260818-190823,1787080113603,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6022806800929161,-0.5717989357779674,False
20260818-190823,1787080113491,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5994845141786902,-0.5717989357779674,False
20260818-190823,1787080113705,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5923453120734297,-0.5717989357779674,False
20260818-190823,1787080113807,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6035139806633194,-0.5717989357779674,False
20260818-190823,1787080113909,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5981477339231711,-0.5717989357779674,False
20260818-190823,1787080114011,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5890398469107889,-0.5717989357779674,False
20260818-190823,1787080114113,SELL,-0.0,-4.6658,64712.25,0.015453,-0.595260557481091,-0.5717989357779674,False
20260818-190823,1787080114003,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5938846874408978,-0.5717989357779674,False
20260818-190823,1787080114215,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5908218259926448,-0.5717989357779674,False
20260818-190823,1787080114119,SELL,-0.0,-4.6658,64712.25,0.015453,-0.5979438733172793,-0.5717989357779674,False
20260818-190823,1787080114317,SELL,-0.0,-4.6658,64712.25,0.015453,-0.596545520306835,-0.5717989357779674,False
20260818-190823,1787080114242,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6024528533673805,-0.5717989357779674,False
20260818-190823,1787080114419,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6032024501051605,-0.5717989357779674,False
20260818-190823,1787080114521,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6118425869260045,-0.5717989357779674,False
20260818-190823,1787080114623,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6002349545271555,-0.5717989357779674,False
20260818-190823,1787080114558,SELL,-0.0,-4.6658,64712.25,0.015453,-0.605824051566989,-0.5717989357779674,False
20260818-190823,1787080114725,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6111707081674169,-0.5717989357779674,False
20260818-190823,1787080114735,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6094409853464933,-0.5717989357779674,False
20260818-190823,1787080114827,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6144483807183612,-0.5717989357779674,False
20260818-190823,1787080114742,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6145143700881772,-0.5717989357779674,False
20260818-190823,1787080114929,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6179451113699583,-0.5717989357779674,False
20260818-190823,1787080115031,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6192286594364438,-0.5717989357779674,False
20260818-190823,1787080115133,SELL,-0.0,-4.6658,64712.25,0.015453,-0.612732265388247,-0.5717989357779674,False
20260818-190823,1787080115182,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6182589489105514,-0.5717989357779674,False
20260818-190823,1787080115235,SELL,-0.0,-4.6658,64712.25,0.015453,-0.628241940199751,-0.5717989357779674,False
20260818-190823,1787080115227,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6428956509665036,-0.5717989357779674,False
20260818-190823,1787080115337,SELL,-0.0,-4.6658,64712.25,0.015453,-0.643689138951085,-0.5717989357779674,False
20260818-190823,1787080115439,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6466512200289467,-0.5717989357779674,False
20260818-190823,1787080115299,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6472905073042166,-0.5717989357779674,False
20260818-190823,1787080115541,SELL,-0.0,-4.6658,64712.25,0.015453,-0.644211856361647,-0.5717989357779674,False
20260818-190823,1787080115643,SELL,-0.0,-4.6658,64712.25,0.015453,-0.687816981635456,-0.5717989357779674,False
20260818-190823,1787080115577,SELL,-0.0,-4.6658,64712.25,0.015453,-0.7068573588086868,-0.27733094663245467,False
20260818-190823,1787080115745,SELL,-0.0,-4.6658,64712.25,0.015453,-0.7103329865169952,-0.27733094663245467,False
20260818-190823,1787080115847,SELL,-0.0,-4.6658,64712.25,0.015453,-0.713097841665727,-0.27733094663245467,False
20260818-190823,1787080115949,SELL,-0.0,-4.6658,64712.25,0.015453,-0.7108639008132929,-0.27733094663245467,False
20260818-190823,1787080115816,SELL,-0.0,-4.6658,64712.25,0.015453,-0.71471941754004,-0.27733094663245467,False
20260818-190823,1787080116051,SELL,-0.0,-4.6658,64712.25,0.015453,-0.7147396939484367,-0.27733094663245467,False
20260818-190823,1787080116153,SELL,-0.0,-4.6658,64712.25,0.015453,-0.7112375624352731,-0.27733094663245467,False
20260818-190823,1787080116060,SELL,-0.0,-4.6658,64712.25,0.015453,-0.715150146220862,-0.27733094663245467,False
20260818-190823,1787080116255,SELL,-0.0,-4.6658,64712.25,0.015453,-0.7224533113205069,-0.27733094663245467,False
20260818-190823,1787080116357,SELL,-0.0,-4.6658,64712.25,0.015453,-0.7247876950989558,-0.27733094663245467,False
20260818-190823,1787080116404,SELL,-0.0,-4.6658,64712.25,0.015453,-0.7199932493360219,-0.27733094663245467,False
20260818-190823,1787080116459,SELL,-0.0,-4.6658,64712.25,0.015453,-0.7133714449490778,-0.27733094663245467,False
20260818-190823,1787080116561,SELL,-0.0,-4.6658,64712.25,0.015453,-0.7062556272256157,-0.27733094663245467,False
20260818-190823,1787080116426,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6970310009810785,-0.5717989357779674,False
20260818-190823,1787080116663,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6657162607970606,-0.5717989357779674,False
20260818-190823,1787080116765,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6510099490969286,-0.5717989357779674,False
20260818-190823,1787080116867,SELL,-0.0,-4.6658,64712.25,0.015453,-0.639091037410547,-0.5717989357779674,False
20260818-190823,1787080116969,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6507344906103674,-0.5717989357779674,False
20260818-190823,1787080117071,SELL,-0.0,-4.6658,64712.25,0.015453,-0.6480278361471392,-0.5717989357779674,False
