session,ts_ms,action,gross_bps
20260818-190823,1787080187757,SELL,2.8126243562446964
20260818-190823,1787080187859,SELL,2.8126243562446964
20260818-190823,1787080187961,SELL,2.8126243562446964
20260818-190823,1787080188063,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188165,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188166,SELL,3.1217039558320754
20260818-190823,1787080188168,SELL,3.1217039558320754
20260818-190823,1787080188168,SELL,3.1217039558320754
20260818-190823,1787080188168,SELL,3.1217039558320754
20260818-190823,1787080188168,SELL,3.1217039558320754
20260818-190823,1787080188168,SELL,3.1217039558320754
20260818-190823,1787080188168,SELL,3.1217039558320754
20260818-190823,1787080188168,SELL,3.1217039558320754
20260818-190823,1787080188168,SELL,3.1217039558320754
20260818-190823,1787080188168,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188174,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188175,SELL,3.1217039558320754
20260818-190823,1787080188180,SELL,3.1217039558320754
20260818-190823,1787080188180,SELL,3.1217039558320754
20260818-190823,1787080188180,SELL,3.1217039558320754
20260818-190823,1787080188180,SELL,3.1217039558320754
20260818-190823,1787080188180,SELL,3.1217039558320754
20260818-190823,1787080188182,SELL,3.1217039558320754
20260818-190823,1787080188182,SELL,3.1217039558320754
20260818-190823,1787080188182,SELL,3.1217039558320754
20260818-190823,1787080188182,SELL,3.1217039558320754
20260818-190823,1787080188183,SELL,3.1217039558320754
20260818-190823,1787080188190,SELL,3.1217039558320754
20260818-190823,1787080188190,SELL,3.1217039558320754
20260818-190823,1787080188190,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188206,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188207,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188208,SELL,3.1217039558320754
20260818-190823,1787080188209,SELL,3.1217039558320754
20260818-190823,1787080188209,SELL,3.1217039558320754
20260818-190823,1787080188209,SELL,3.1217039558320754
20260818-190823,1787080188210,SELL,3.1217039558320754
20260818-190823,1787080188210,SELL,3.1217039558320754
20260818-190823,1787080188210,SELL,3.1217039558320754
20260818-190823,1787080188210,SELL,3.1217039558320754
20260818-190823,1787080188210,SELL,3.1217039558320754
20260818-190823,1787080188211,SELL,3.1217039558320754
20260818-190823,1787080188217,SELL,3.1217039558320754
20260818-190823,1787080188265,SELL,3.1217039558320754
20260818-190823,1787080188304,SELL,3.1217039558320754
20260818-190823,1787080188267,SELL,0.4946573145513635
20260818-190823,1787080188334,SELL,0.4946573145513635
20260818-190823,1787080188369,SELL,0.4946573145513635
20260818-190823,1787080189389,SELL,0.4946573145513635
20260818-190823,1787080189322,SELL,0.4946573145513635
20260818-190823,1787080189449,SELL,0.4946573145513635
20260818-190823,1787080189470,SELL,0.4946573145513635
20260818-190823,1787080189470,SELL,0.4946573145513635
20260818-190823,1787080189470,SELL,0.4946573145513635
20260818-190823,1787080189471,SELL,0.4946573145513635
20260818-190823,1787080189471,SELL,0.4946573145513635
20260818-190823,1787080189471,SELL,0.4946573145513635
20260818-190823,1787080189471,SELL,0.4946573145513635
20260818-190823,1787080189471,SELL,0.4946573145513635
20260818-190823,1787080189471,SELL,0.4946573145513635
20260818-190823,1787080189471,SELL,0.4946573145513635
20260818-190823,1787080189491,SELL,0.3091665565260809
20260818-190823,1787080189593,SELL,0.3091665565260809
20260818-190823,1787080189475,SELL,0.3091665565260809
20260818-190823,1787080189695,SELL,0.3091665565260809
20260818-190823,1787080189797,SELL,0.3091665565260809
20260818-190823,1787080189899,SELL,0.3091665565260809
20260818-190823,1787080189850,SELL,0.3091665565260809
20260818-190823,1787080190001,SELL,0.3091665565260809
20260818-190823,1787080189933,SELL,0.3091665565260809
20260818-190823,1787080190029,SELL,0.3091665565260809
20260818-190823,1787080190029,SELL,0.3091665565260809
20260818-190823,1787080190029,SELL,0.3091665565260809
20260818-190823,1787080190029,SELL,0.3091665565260809
20260818-190823,1787080190029,SELL,0.3091665565260809
20260818-190823,1787080190029,SELL,0.3091665565260809
20260818-190823,1787080190029,SELL,0.3091665565260809
20260818-190823,1787080190029,SELL,0.3091665565260809
20260818-190823,1787080190029,SELL,0.3091665565260809
20260818-190823,1787080190029,SELL,0.3091665565260809
20260818-190823,1787080190031,SELL,0.3091665565260809
20260818-190823,1787080190031,SELL,0.3091665565260809
20260818-190823,1787080190031,SELL,0.3091665565260809
20260818-190823,1787080190031,SELL,0.3091665565260809
20260818-190823,1787080190031,SELL,0.3091665565260809
20260818-190823,1787080190103,SELL,-0.0
20260818-190823,1787080190205,SELL,-0.0
20260818-190823,1787080190055,SELL,-0.0
20260818-190823,1787080190307,SELL,-0.0
20260818-190823,1787080190227,SELL,-0.0
20260818-190823,1787080190409,SELL,-0.0
20260818-190823,1787080190511,SELL,-0.0
20260818-190823,1787080190389,SELL,-0.0
20260818-190823,1787080190613,SELL,-0.0
20260818-190823,1787080190715,SELL,-0.0
20260818-190823,1787080190817,SELL,-0.0
20260818-190823,1787080190919,SELL,-0.0
20260818-190823,1787080190906,SELL,-0.0
20260818-190823,1787080191021,SELL,-0.0
20260818-190823,1787080190936,SELL,-0.0
20260818-190823,1787080191123,SELL,-0.0
20260818-190823,1787080191225,SELL,-0.0
20260818-190823,1787080191327,SELL,-0.0
20260818-190823,1787080191429,SELL,-0.0
20260818-190823,1787080191531,SELL,-0.0
20260818-190823,1787080191633,SELL,-0.0
20260818-190823,1787080191735,SELL,0.41738775554327107
20260818-190823,1787080191837,SELL,0.41738775554327107
20260818-190823,1787080191939,SELL,0.41738775554327107
20260818-190823,1787080192041,SELL,0.41738775554327107
20260818-190823,1787080192143,SELL,0.41738775554327107
20260818-190823,1787080192057,SELL,0.41738775554327107
20260818-190823,1787080192245,SELL,0.41738775554327107
20260818-190823,1787080192347,SELL,0.41738775554327107
20260818-190823,1787080192449,SELL,0.41738775554327107
20260818-190823,1787080192551,SELL,0.41738775554327107
20260818-190823,1787080192430,SELL,0.41738775554327107
20260818-190823,1787080192653,SELL,0.41738775554327107
20260818-190823,1787080192755,SELL,0.41738775554327107
20260818-190823,1787080192857,SELL,0.41738775554327107
20260818-190823,1787080192959,SELL,0.41738775554327107
20260818-190823,1787080193061,SELL,0.41738775554327107
20260818-190823,1787080193163,SELL,0.41738775554327107
20260818-190823,1787080193092,SELL,0.41738775554327107
20260818-190823,1787080193265,SELL,0.41738775554327107
20260818-190823,1787080193367,SELL,0.41738775554327107
20260818-190823,1787080193318,SELL,0.41738775554327107
20260818-190823,1787080193469,SELL,0.41738775554327107
20260818-190823,1787080193571,SELL,0.41738775554327107
20260818-190823,1787080193442,SELL,0.41738775554327107
20260818-190823,1787080193673,SELL,0.41738775554327107
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080193685,SELL,-0.0
20260818-190823,1787080194591,SELL,-0.0
20260818-190823,1787080194454,SELL,-0.0
20260818-190823,1787080194695,SELL,-0.0
20260818-190823,1787080273949,SELL,-0.0
20260818-190823,1787080274051,SELL,-0.0
20260818-190823,1787080274153,SELL,-0.0
20260818-190823,1787080274255,SELL,-0.0
20260818-190823,1787080274128,SELL,-0.0
20260818-190823,1787080274357,SELL,-0.0
20260818-190823,1787080274459,SELL,-0.0
20260818-190823,1787080274343,SELL,-0.0
20260818-190823,1787080274561,SELL,-0.0
20260818-190823,1787080274663,SELL,-0.0
20260818-190823,1787080274553,SELL,-0.0
20260818-190823,1787080274765,SELL,-0.0
20260818-190823,1787080274867,SELL,-0.0
20260818-190823,1787080274969,SELL,-0.0
20260818-190823,1787080275071,SELL,-0.0
20260818-190823,1787080275173,SELL,-0.0
20260818-190823,1787080275025,SELL,-0.0
20260818-190823,1787080275275,SELL,-0.0
20260818-190823,1787080275173,SELL,-0.0
20260818-190823,1787080275377,SELL,-0.0
20260818-190823,1787080275479,SELL,-0.0
20260818-190823,1787080275416,SELL,-0.0
20260818-190823,1787080275581,SELL,-0.0
20260818-190823,1787080275683,SELL,-0.0
20260818-190823,1787080275785,SELL,-0.0
20260818-190823,1787080275887,SELL,-0.0
20260818-190823,1787080275989,SELL,-0.0
20260818-190823,1787080276091,SELL,-0.0
20260818-190823,1787080276193,SELL,-0.0
20260818-190823,1787080276295,SELL,-0.0
20260818-190823,1787080276397,SELL,-0.0
20260818-190823,1787080276499,SELL,-0.0
20260818-190823,1787080276601,SELL,-0.0
20260818-190823,1787080276703,SELL,-0.0
20260818-190823,1787080276805,SELL,-0.0
20260818-190823,1787080276697,SELL,-0.0
20260818-190823,1787080276907,SELL,-0.0
20260818-190823,1787080277009,SELL,-0.0
20260818-190823,1787080276927,SELL,-0.0
20260818-190823,1787080277111,SELL,-0.0
20260818-190823,1787080277213,SELL,-0.0
20260818-190823,1787080277090,SELL,-0.0
20260818-190823,1787080277315,SELL,-0.0
20260818-190823,1787080277417,SELL,-0.0
20260818-190823,1787080277519,SELL,-0.0
20260818-190823,1787080277621,SELL,-0.0
20260818-190823,1787080277723,SELL,-0.0
20260818-190823,1787080277619,SELL,-0.0
20260818-190823,1787080277825,SELL,-0.0
20260818-190823,1787080277927,SELL,-0.0
20260818-190823,1787080278029,SELL,-0.0
20260818-190823,1787080278131,SELL,-0.0
20260818-190823,1787080278233,SELL,-0.0
20260818-190823,1787080278335,SELL,-0.0
20260818-190823,1787080278437,SELL,-0.0
20260818-190823,1787080278539,SELL,-0.0
20260818-190823,1787080278641,SELL,-0.0
20260818-190823,1787080278743,SELL,-0.0
20260818-190823,1787080278845,SELL,-0.0
20260818-190823,1787080278780,SELL,-0.0
20260818-190823,1787080278947,SELL,-0.0
20260818-190823,1787080279049,SELL,-0.0
20260818-190823,1787080279151,SELL,-0.0
20260818-190823,1787080279253,SELL,-0.0
20260818-190823,1787080279355,SELL,-0.0
20260818-190823,1787080279457,SELL,-0.0
20260818-190823,1787080279559,SELL,-0.0
20260818-190823,1787080279661,SELL,-0.0
20260818-190823,1787080279763,SELL,-0.0
20260818-190823,1787080279636,SELL,-0.0
20260818-190823,1787080279865,SELL,-0.0
20260818-190823,1787080279967,SELL,-0.0
20260818-190823,1787080280069,SELL,-0.0
20260818-190823,1787080280171,SELL,-0.0
20260818-190823,1787080280273,SELL,-0.0
20260818-190823,1787080280375,SELL,-0.0
20260818-190823,1787080280238,SELL,-0.0
20260818-190823,1787080280477,SELL,-0.0
20260818-190823,1787080280579,SELL,-0.0
20260818-190823,1787080280681,SELL,-0.0
20260818-190823,1787080280718,SELL,-0.0
20260818-190823,1787080280783,SELL,-0.0
20260818-190823,1787080280885,SELL,-0.0
20260818-190823,1787080280744,SELL,-0.0
20260818-190823,1787080280987,SELL,-0.0
20260818-190823,1787080281089,SELL,-0.0
20260818-190823,1787080281191,SELL,-0.0
20260818-190823,1787080281048,SELL,-0.0
20260818-190823,1787080281293,SELL,-0.0
20260818-190823,1787080281395,SELL,-0.0
20260818-190823,1787080281497,SELL,-0.0
20260818-190823,1787080281599,SELL,-0.0
20260818-190823,1787080281701,SELL,-0.0
20260818-190823,1787080281803,SELL,-0.0
20260818-190823,1787080281905,SELL,-0.0
20260818-190823,1787080281822,SELL,-0.0
20260818-191124,1787080291550,SELL,-0.0
20260818-191124,1787080291697,SELL,-0.0
20260818-191124,1787080291799,SELL,-0.0
20260818-191124,1787080291901,SELL,-0.0
20260818-191124,1787080292003,SELL,-0.0
20260818-191124,1787080292105,SELL,-0.0
20260818-191124,1787080292207,SELL,-0.0
20260818-191124,1787080292309,SELL,-0.0
20260818-191124,1787080292411,SELL,-0.0
